,timestamp,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
2352,3.72,250,0.32299999999999995,0.131,0.006999999999999999,-0.38,-0.252,0.0,0.0,0.21,0.02,1.07,0.4,2.25,0.03,0.0,0.0,2.1,2.5,0.0,0.72,0.0,4.28,0.0
2353,3.84,250,0.322,0.131,0.009000000000000001,-0.379,-0.252,0.0,0.0,0.07,0.02,1.0,0.47,1.65,0.0,0.0,0.0,1.91,1.68,0.0,0.06,0.0,3.93,0.0
2354,3.96,250,0.322,0.131,0.009000000000000001,-0.38,-0.252,0.04,0.0,0.02,0.0,0.8,0.0,0.91,0.0,0.0,0.0,2.16,0.07,0.0,0.14,0.0,0.79,0.0
2355,4.08,250,0.32,0.129,0.008,-0.376,-0.255,0.29,0.0,0.15,0.21,0.73,0.33,1.98,0.0,0.0,0.0,1.47,1.57,0.0,0.06,0.0,4.51,0.0
2356,4.2,250,0.324,0.131,0.01,-0.381,-0.254,0.11,0.0,0.0,0.0,0.8,0.84,1.84,0.0,0.0,0.0,2.39,1.11,0.0,0.59,0.0,4.35,0.0
2357,0.0,244,-0.16399999999999998,0.182,0.093,0.261,-0.042,0.0,0.0,0.09,0.0,0.47,1.35,0.0,0.0,0.3,0.22,0.47,0.58,0.12,0.31,0.0,0.38,0.0
2358,0.12,244,-0.18600000000000005,0.202,0.123,0.28600000000000003,-0.032,0.0,0.0,0.0,0.0,0.65,1.24,0.15,0.0,0.41,0.0,0.32,0.12,0.63,0.59,0.0,0.39,0.0
2359,0.24,244,-0.189,0.219,0.142,0.28600000000000003,-0.028,0.0,0.0,0.14,0.0,0.72,1.53,0.19,0.0,0.63,0.25,0.4,0.0,0.49,0.53,0.0,0.19,0.0
2360,0.36,244,-0.192,0.232,0.163,0.285,-0.026,0.0,0.0,0.0,0.0,0.64,1.64,0.0,0.01,0.72,0.26,0.47,0.0,0.7,0.41,0.0,0.72,0.0
2361,0.48,244,-0.18600000000000005,0.228,0.159,0.276,-0.02,0.0,0.0,0.16,0.0,0.73,1.75,0.18,0.0,0.58,0.0,0.28,0.6,0.7,0.29,0.0,1.25,0.0
2362,0.6,244,-0.185,0.241,0.171,0.273,-0.013,0.0,0.0,0.39,0.0,0.77,1.52,0.26,0.0,0.44,0.11,0.36,0.0,0.47,0.19,0.0,0.4,0.0
2363,0.72,244,-0.183,0.244,0.18,0.268,-0.014,0.0,0.0,0.42,0.0,0.78,1.73,0.32,0.0,0.58,0.06,0.65,0.13,0.5,0.33,0.0,1.33,0.19
2364,0.84,244,-0.181,0.244,0.18600000000000005,0.262,-0.013,0.0,0.0,0.32,0.0,0.83,1.91,0.27,0.0,0.68,0.0,0.35,0.18,0.13,0.23,0.0,0.9,0.16
2365,0.96,244,-0.188,0.25,0.2,0.27,-0.018000000000000002,0.0,0.0,0.29,0.0,0.63,1.55,0.09,0.0,0.7,0.0,0.37,0.0,1.06,0.0,0.0,0.03,0.38
2366,1.08,244,-0.185,0.249,0.205,0.264,-0.013,0.0,0.0,0.18,0.0,0.7,1.98,0.11,0.0,0.72,0.1,0.48,0.0,1.0,0.07,0.0,0.26,0.4
2367,1.2,244,-0.182,0.255,0.207,0.264,-0.015,0.0,0.0,0.5,0.0,0.89,1.77,0.39,0.0,0.2,0.0,0.23,0.0,1.27,0.0,0.0,0.17,0.55
2368,1.32,244,-0.182,0.254,0.208,0.261,-0.014,0.0,0.0,0.42,0.0,0.96,1.96,0.28,0.0,0.65,0.0,0.53,0.0,1.09,0.23,0.0,0.05,0.49
2369,1.44,244,-0.183,0.261,0.221,0.26,-0.016,0.01,0.0,0.56,0.0,0.94,1.7,0.26,0.0,0.55,0.0,0.53,0.0,1.05,0.0,0.0,0.17,0.42
2370,1.56,244,-0.18600000000000005,0.264,0.226,0.266,-0.02,0.11,0.0,0.38,0.0,1.05,1.63,0.32,0.0,0.49,0.0,0.27,0.03,1.11,0.0,0.0,0.62,0.54
2371,1.68,244,-0.181,0.262,0.224,0.259,-0.019,0.0,0.0,0.53,0.0,1.01,1.94,0.12,0.0,0.67,0.0,0.46,0.0,0.98,0.0,0.0,0.18,0.52
2372,1.8,244,-0.183,0.265,0.225,0.265,-0.022,0.03,0.0,0.61,0.0,1.03,1.87,0.18,0.0,0.34,0.0,0.19,0.0,1.17,0.0,0.0,0.0,0.44
2373,1.92,244,-0.183,0.27,0.231,0.262,-0.022,0.02,0.0,0.29,0.0,0.91,1.89,0.3,0.0,0.33,0.0,0.48,0.0,1.06,0.0,0.0,0.38,0.43
2374,2.04,244,-0.188,0.274,0.238,0.268,-0.021,0.0,0.0,0.43,0.0,1.05,1.64,0.5,0.0,0.48,0.14,0.4,0.0,1.31,0.0,0.0,0.81,0.38
2375,2.16,244,-0.184,0.275,0.24,0.261,-0.021,0.11,0.0,0.42,0.0,1.03,1.9,0.18,0.0,0.65,0.0,0.32,0.0,0.78,0.07,0.0,0.23,0.46
2376,1.116,275,0.006,0.257,0.206,0.05,-0.03,0.47,0.0,1.32,0.0,0.02,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.2
2377,2.233,275,-0.142,0.281,0.261,0.175,0.037000000000000005,1.64,0.43,1.48,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.15,0.22
2378,2.651,275,-0.162,0.311,0.297,0.194,0.012,0.88,0.0,0.99,0.0,0.0,0.0,0.38,1.04,0.0,0.0,0.0,0.0,0.0,0.11,0.35,0.05,0.19
2379,0.0,117,0.459,0.166,0.013,-0.5529999999999999,-0.006,0.82,0.0,0.31,0.0,0.68,1.68,0.95,0.44,0.5,0.0,0.92,0.0,0.0,0.0,3.74,0.22,0.0
2380,0.1,117,0.495,0.175,0.034,-0.5820000000000001,-0.042,0.29,0.0,0.47,0.0,0.8,1.5,1.0,0.36,0.11,0.0,0.13,0.0,0.0,0.0,3.77,1.44,0.0
2381,0.2,117,0.508,0.17,0.021,-0.59,-0.062,0.18,0.0,0.69,0.11,1.01,1.33,0.54,0.0,0.29,0.0,0.17,0.0,0.0,0.0,3.97,0.0,0.0
2382,0.3,117,0.531,0.16,0.01,-0.564,-0.07,0.19,0.0,0.66,0.0,0.96,1.62,1.26,0.32,0.22,0.0,0.1,0.0,0.0,0.0,3.69,0.65,0.0
2383,0.4,117,0.495,0.138,-0.03,-0.546,-0.08800000000000001,0.35,0.0,0.85,0.0,0.43,0.94,0.71,0.95,0.44,0.0,0.06,0.0,0.0,0.0,3.39,0.0,0.14
2384,0.5,117,0.487,0.131,-0.041,-0.5379999999999999,-0.106,0.04,0.0,0.69,0.0,0.37,0.92,1.06,1.26,0.23,0.0,0.11,0.0,0.0,0.0,3.52,1.36,0.18
2385,0.6,117,0.462,0.128,-0.061,-0.529,-0.112,0.0,0.0,0.78,0.0,0.23,0.93,1.0,1.1,0.5,0.0,0.38,0.0,0.0,0.0,2.4,0.53,0.07
2386,0.7,117,0.455,0.109,-0.091,-0.504,-0.123,0.03,0.0,0.8,0.0,0.0,0.64,0.8,0.99,0.13,0.0,0.14,0.0,0.0,0.0,1.79,1.21,0.21
2387,0.8,117,0.369,0.102,-0.114,-0.463,-0.122,0.0,0.0,1.1,0.0,0.0,0.75,0.63,1.46,0.16,0.0,0.33,0.0,0.0,0.0,0.84,1.01,0.36
2388,0.9,117,0.321,0.113,-0.115,-0.416,-0.122,0.0,0.0,0.73,0.0,0.0,0.0,0.95,1.01,0.19,0.0,0.22,0.0,0.0,0.0,0.22,1.27,0.18
2389,1.0,117,0.319,0.107,-0.125,-0.405,-0.142,0.0,0.0,0.66,0.0,0.0,0.0,1.0,0.85,0.01,0.0,0.62,0.0,0.0,0.0,0.26,0.2,0.34
2390,1.1,117,0.344,0.087,-0.11,-0.383,-0.127,0.19,0.0,0.7,0.0,0.0,0.71,0.48,1.2,0.18,0.0,0.81,0.0,0.0,0.0,0.0,0.54,0.12
2391,1.2,117,0.273,0.08800000000000001,-0.101,-0.368,-0.117,0.43,0.0,0.85,0.0,0.0,0.23,0.65,1.48,0.1,0.0,1.1,0.0,0.0,0.0,0.05,0.71,0.3
2392,1.3,117,0.27,0.096,-0.078,-0.3720000000000001,-0.111,0.32,0.0,0.98,0.31,0.0,0.93,0.91,1.35,0.13,0.0,0.93,0.0,0.0,0.0,0.75,0.0,0.17
2393,1.4,117,0.289,0.1,-0.059,-0.38,-0.1,0.67,0.0,0.65,0.0,0.08,1.58,0.94,1.85,0.29,0.0,0.79,0.0,0.13,0.0,1.46,0.07,0.19
2394,1.5,117,0.292,0.095,-0.056,-0.379,-0.096,0.63,0.0,0.65,0.0,0.06,1.15,0.85,1.29,0.21,0.0,1.39,0.0,0.0,0.0,1.58,0.0,0.21
2395,1.6,117,0.289,0.06,-0.05,-0.383,-0.096,0.81,0.0,0.69,0.19,0.0,1.0,0.82,1.94,0.27,0.0,1.08,0.0,0.09,0.0,1.78,0.15,0.0
2396,1.7,117,0.297,0.062,-0.047,-0.393,-0.098,0.47,0.0,1.08,0.0,0.17,1.06,0.63,2.0,0.23,0.0,1.5,0.0,0.0,0.0,2.02,1.09,0.0
2397,1.8,117,0.318,0.078,-0.033,-0.418,-0.103,0.68,0.0,1.03,0.09,0.17,1.19,1.1,1.71,0.53,0.0,0.76,0.0,0.0,0.0,2.24,0.0,0.0
2398,1.9,117,0.354,0.094,-0.022,-0.459,-0.103,0.33,0.0,1.03,0.0,0.2,0.92,1.21,1.3,0.33,0.0,0.0,0.0,0.0,0.0,2.16,0.84,0.0
2399,2.0,117,0.353,0.086,-0.03,-0.456,-0.106,0.12,0.0,1.12,0.25,0.15,0.97,1.11,1.79,0.22,0.0,0.0,0.0,0.0,0.0,1.99,1.08,0.0
2400,2.1,117,0.363,0.07,-0.061,-0.454,-0.112,0.62,0.0,1.03,0.24,0.0,0.39,0.68,0.61,0.0,0.0,0.68,0.0,0.0,0.0,0.15,0.0,0.0
2401,2.2,117,0.371,0.069,-0.058,-0.466,-0.114,0.37,0.0,1.0,0.0,0.0,0.0,0.02,1.04,0.21,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
2402,2.3,117,0.38,0.075,-0.042,-0.475,-0.109,0.0,0.0,1.05,0.0,0.0,0.33,0.36,1.0,0.18,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0
2403,0.36,103,-0.155,0.235,0.075,0.243,0.014,2.1,0.06,0.87,0.0,1.94,1.83,1.51,1.2,0.48,0.0,0.0,0.0,0.0,0.61,3.29,0.0,0.0
2404,0.39,103,-0.152,0.231,0.063,0.239,0.008,2.28,0.0,0.27,0.0,2.14,2.34,1.32,1.19,0.68,0.0,0.0,0.0,0.0,0.3,3.44,0.0,0.0
2405,0.42,103,-0.159,0.217,0.047,0.25,0.008,2.46,0.29,0.33,0.0,2.03,2.18,1.39,1.16,0.43,0.0,0.0,0.0,0.0,0.33,3.41,0.0,0.0
2406,0.45,103,-0.156,0.21,0.034,0.245,0.009000000000000001,2.19,0.26,0.61,0.0,1.98,1.69,1.34,0.86,0.57,0.0,0.0,0.0,0.0,0.35,3.58,0.0,0.01
2407,0.48,103,-0.155,0.203,0.024,0.244,0.011,2.26,0.4,0.73,0.0,1.95,2.48,1.4,1.26,0.61,0.0,0.0,0.0,0.0,0.18,3.55,0.0,0.0
2408,0.51,103,-0.16,0.191,0.006,0.25,0.016,2.45,0.37,0.33,0.0,1.69,2.43,1.29,1.26,0.4,0.0,0.0,0.0,0.0,0.16,3.68,0.0,0.01
2409,0.54,103,-0.158,0.191,0.006,0.245,0.019,2.03,0.42,0.28,0.02,1.56,2.28,1.34,0.89,0.4,0.0,0.0,0.0,0.0,0.17,3.66,0.0,0.0
2410,0.57,103,-0.158,0.193,0.008,0.244,0.017,1.94,0.3,0.42,0.0,1.61,2.4,1.45,1.03,0.49,0.0,0.0,0.0,0.0,0.15,3.78,0.0,0.0
2411,0.6,103,-0.162,0.19,0.003,0.247,0.02,2.34,0.44,0.41,0.0,1.64,2.5,1.07,1.14,0.42,0.0,0.0,0.0,0.0,0.39,3.61,0.0,0.0
2412,0.63,103,-0.16,0.188,0.001,0.242,0.019,2.08,0.47,0.49,0.0,1.7,2.45,1.49,1.08,0.43,0.0,0.0,0.0,0.0,0.4,3.68,0.0,0.0
2413,0.66,103,-0.156,0.17600000000000002,-0.014,0.233,0.018000000000000002,2.31,0.3,0.27,0.0,1.73,2.04,1.32,1.04,0.29,0.0,0.0,0.0,0.0,0.36,3.6,0.0,0.0
2414,0.69,103,-0.161,0.17800000000000002,-0.013,0.237,0.023,2.31,0.33,0.27,0.0,1.79,2.24,1.14,0.97,0.29,0.0,0.0,0.0,0.0,0.22,3.65,0.2,0.0
2415,0.72,103,-0.157,0.177,-0.015,0.227,0.024,2.23,0.23,0.36,0.0,1.74,2.78,1.38,1.28,0.33,0.0,0.0,0.0,0.33,0.17,3.68,0.32,0.0
2416,0.75,103,-0.165,0.175,-0.018000000000000002,0.238,0.025,2.34,0.18,0.19,0.0,1.81,2.34,1.33,1.4,0.31,0.0,0.0,0.0,0.15,0.26,3.6,0.05,0.0
2417,0.78,103,-0.171,0.177,-0.02,0.248,0.026,2.18,0.23,0.28,0.0,1.89,2.37,1.21,0.94,0.4,0.0,0.0,0.0,0.0,0.31,3.7,0.05,0.0
2418,0.81,103,-0.166,0.177,-0.023,0.239,0.027000000000000003,2.39,0.42,0.22,0.0,1.85,2.5,1.34,1.18,0.45,0.0,0.0,0.0,0.0,0.34,3.66,0.0,0.0
2419,0.84,103,-0.168,0.168,-0.035,0.241,0.027000000000000003,2.53,0.28,0.22,0.0,1.8,2.87,1.09,0.91,0.36,0.0,0.0,0.0,0.0,0.24,3.91,0.11,0.0
2420,0.87,103,-0.165,0.165,-0.042,0.235,0.029,2.33,0.37,0.45,0.0,1.88,2.6,1.25,1.07,0.53,0.0,0.0,0.0,0.0,0.22,4.01,0.0,0.0
2421,0.9,103,-0.16899999999999998,0.163,-0.046,0.241,0.029,2.51,0.4,0.2,0.0,1.78,2.41,1.25,1.36,0.48,0.0,0.0,0.0,0.24,0.28,3.77,0.19,0.0
2422,0.93,103,-0.17,0.157,-0.052000000000000005,0.241,0.03,2.42,0.31,0.27,0.0,1.89,3.03,1.33,1.46,0.42,0.0,0.0,0.0,0.0,0.31,3.79,0.0,0.0
2423,0.96,103,-0.168,0.152,-0.062,0.238,0.032,2.5,0.39,0.41,0.0,1.76,2.35,1.14,1.17,0.24,0.0,0.0,0.0,0.11,0.05,3.91,0.12,0.0
2424,0.99,103,-0.17,0.156,-0.061,0.239,0.035,2.6,0.39,0.27,0.0,1.97,3.21,1.27,1.46,0.33,0.0,0.0,0.0,0.09,0.35,3.95,0.01,0.0
2425,1.02,103,-0.16699999999999998,0.154,-0.063,0.234,0.04,2.36,0.14,0.23,0.0,1.94,3.01,1.29,1.14,0.32,0.0,0.0,0.0,0.24,0.33,4.01,0.53,0.0
2426,1.05,103,-0.163,0.154,-0.063,0.227,0.042,2.33,0.2,0.4,0.0,2.06,3.59,1.31,1.45,0.33,0.0,0.0,0.0,0.57,0.33,3.98,0.39,0.0
2427,1.08,103,-0.16,0.152,-0.066,0.222,0.046,2.35,0.24,0.54,0.0,2.09,3.85,1.44,1.43,0.38,0.0,0.0,0.0,0.43,0.4,4.06,0.12,0.0
2428,1.11,103,-0.153,0.155,-0.059,0.21,0.047,2.48,0.17,0.27,0.0,2.01,3.01,1.28,1.26,0.44,0.0,0.0,0.0,0.73,0.16,4.12,0.0,0.0
2429,1.14,103,-0.153,0.14800000000000002,-0.068,0.213,0.047,2.3,0.0,0.09,0.0,2.17,3.07,1.02,1.08,0.29,0.0,0.0,0.0,0.78,0.33,4.09,0.0,0.0
2430,1.17,103,-0.15,0.139,-0.079,0.205,0.05,2.18,0.01,0.33,0.0,2.03,3.48,1.46,1.33,0.29,0.0,0.05,0.0,0.12,0.38,4.03,0.19,0.0
2431,1.2,103,-0.14300000000000002,0.139,-0.08,0.197,0.049,2.01,0.05,0.09,0.0,2.15,3.01,1.43,1.56,0.3,0.0,0.0,0.0,0.34,0.46,4.25,0.55,0.0
2432,1.23,103,-0.145,0.133,-0.09,0.199,0.053,2.11,0.0,0.6,0.0,1.96,3.37,1.15,1.47,0.27,0.0,0.0,0.0,0.4,0.55,4.16,0.55,0.0
2433,1.26,103,-0.14,0.13,-0.096,0.189,0.055,2.31,0.18,0.34,0.0,2.04,3.32,1.3,1.04,0.41,0.0,0.0,0.0,0.04,0.42,4.31,0.64,0.0
2434,1.29,103,-0.142,0.129,-0.1,0.193,0.055,2.24,0.0,0.2,0.0,1.99,3.12,1.21,1.26,0.35,0.0,0.0,0.0,0.41,0.37,4.26,0.78,0.0
2435,1.32,103,-0.138,0.122,-0.107,0.188,0.058,2.31,0.1,0.29,0.0,1.98,3.13,1.39,1.44,0.33,0.0,0.0,0.0,0.5,0.36,4.25,0.71,0.0
2436,1.35,103,-0.133,0.121,-0.109,0.18,0.058,2.01,0.0,0.41,0.0,1.92,3.31,1.28,1.34,0.35,0.0,0.0,0.0,0.26,0.45,4.3,0.88,0.0
2437,1.38,103,-0.13,0.118,-0.114,0.175,0.064,1.94,0.0,0.3,0.0,2.02,3.22,1.3,1.34,0.35,0.0,0.0,0.0,0.34,0.44,4.39,1.49,0.0
2438,1.41,103,-0.125,0.11,-0.126,0.166,0.065,1.8,0.02,0.31,0.0,1.86,3.42,1.27,1.38,0.25,0.0,0.0,0.0,0.68,0.34,4.45,1.04,0.0
2439,1.44,103,-0.129,0.104,-0.135,0.172,0.073,1.92,0.0,0.29,0.0,1.81,3.11,1.2,1.23,0.43,0.0,0.0,0.0,0.39,0.68,4.48,1.23,0.0
2440,1.47,103,-0.128,0.099,-0.138,0.16699999999999998,0.079,1.73,0.0,0.26,0.0,1.83,2.75,1.09,1.09,0.26,0.0,0.0,0.0,0.0,0.5,4.54,1.94,0.0
2441,1.5,103,-0.138,0.097,-0.14300000000000002,0.181,0.084,1.76,0.0,0.36,0.0,1.68,3.01,1.2,1.31,0.4,0.0,0.0,0.0,0.45,0.51,4.43,1.38,0.0
2442,1.53,103,-0.135,0.091,-0.15,0.174,0.08800000000000001,1.6,0.0,0.35,0.0,1.77,2.49,1.18,1.39,0.45,0.0,0.0,0.0,0.57,0.48,4.36,1.4,0.0
2443,1.56,103,-0.141,0.084,-0.156,0.183,0.09,1.46,0.0,0.5,0.0,1.55,3.02,1.2,1.19,0.34,0.0,0.0,0.0,0.34,0.59,4.38,1.29,0.0
2444,1.59,103,-0.14,0.079,-0.16399999999999998,0.181,0.08900000000000001,1.59,0.0,0.35,0.0,1.58,2.85,1.27,1.17,0.36,0.0,0.0,0.0,0.41,0.6,4.38,1.07,0.0
2445,1.62,103,-0.135,0.071,-0.172,0.175,0.087,1.76,0.0,0.3,0.0,1.54,2.73,1.14,0.91,0.24,0.0,0.0,0.0,0.41,0.22,4.24,0.81,0.0
2446,1.65,103,-0.142,0.069,-0.17600000000000002,0.187,0.091,1.49,0.0,0.44,0.0,1.6,2.85,1.32,0.92,0.32,0.0,0.0,0.0,0.45,0.49,4.31,1.23,0.0
2447,1.68,103,-0.134,0.055,-0.193,0.17600000000000002,0.096,1.6,0.0,0.41,0.0,1.49,2.62,1.02,1.01,0.34,0.0,0.0,0.0,0.38,0.61,4.25,1.03,0.0
2448,1.71,103,-0.131,0.048,-0.202,0.172,0.101,1.73,0.0,0.33,0.0,1.44,2.97,0.84,1.12,0.42,0.0,0.0,0.0,0.0,0.35,4.18,0.94,0.0
2449,1.74,103,-0.124,0.037000000000000005,-0.217,0.163,0.1,1.57,0.0,0.19,0.0,1.4,3.22,1.06,1.04,0.32,0.0,0.0,0.0,0.09,0.4,3.91,0.65,0.0
2450,1.77,103,-0.12,0.025,-0.228,0.162,0.092,1.63,0.0,0.41,0.0,1.39,2.8,1.07,1.09,0.27,0.0,0.0,0.0,0.36,0.27,3.92,0.37,0.0
2451,1.8,103,-0.116,0.015,-0.238,0.161,0.091,1.68,0.0,0.33,0.0,1.5,2.95,1.03,1.09,0.31,0.0,0.0,0.0,0.09,0.18,3.82,0.36,0.0
2452,1.83,103,-0.108,-0.004,-0.26,0.151,0.084,1.38,0.0,0.06,0.0,1.29,2.33,0.97,0.95,0.33,0.0,0.0,0.0,0.2,0.03,3.68,0.36,0.0
2453,1.86,103,-0.108,-0.006999999999999999,-0.266,0.155,0.08800000000000001,1.8,0.0,0.32,0.0,1.36,2.7,0.88,0.9,0.32,0.0,0.0,0.0,0.0,0.09,3.62,0.11,0.0
2454,1.89,103,-0.1,-0.019,-0.272,0.145,0.092,1.74,0.0,0.09,0.0,1.39,2.13,1.01,0.89,0.5,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0
2455,1.92,103,-0.111,-0.011,-0.267,0.165,0.093,1.76,0.0,0.18,0.0,1.41,2.5,0.9,1.13,0.39,0.0,0.0,0.0,0.45,0.0,3.62,0.54,0.0
2456,1.95,103,-0.114,-0.03,-0.295,0.166,0.103,1.64,0.0,0.21,0.0,1.42,3.12,0.97,1.12,0.57,0.0,0.0,0.0,0.27,0.17,3.47,0.32,0.0
2457,0.0,16,-0.191,0.118,0.057,0.157,0.047,2.69,1.26,1.53,1.82,0.39,1.71,0.0,0.74,0.0,0.0,0.6,2.14,0.81,0.08,0.0,0.0,0.0
2458,0.1,16,-0.183,0.14300000000000002,0.09,0.145,0.043,2.91,1.1,0.79,1.76,0.56,1.64,0.0,0.7,0.0,0.0,0.86,1.54,0.47,0.37,0.0,0.0,0.01
2459,0.2,16,-0.191,0.168,0.121,0.16,0.036000000000000004,2.98,1.2,1.25,1.98,0.6,1.5,0.0,0.75,0.0,0.2,0.63,1.75,1.14,0.09,0.0,0.0,0.15
2460,0.3,16,-0.185,0.177,0.132,0.154,0.03,3.17,1.37,0.71,0.89,0.0,0.43,0.0,0.85,0.0,0.55,0.89,2.1,1.42,0.47,0.0,0.0,0.4
2461,0.0,329,0.495,0.299,0.255,-0.6890000000000001,0.266,0.0,0.0,0.65,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2462,0.1,329,0.496,0.301,0.272,-0.6970000000000001,0.292,0.0,0.0,1.33,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2463,0.2,329,0.499,0.309,0.279,-0.6920000000000001,0.299,0.0,0.0,1.04,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,0.3,329,0.477,0.304,0.28,-0.6779999999999999,0.302,0.0,0.0,1.11,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,0.4,329,0.496,0.299,0.279,-0.6829999999999999,0.305,0.0,0.0,1.24,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2466,0.5,329,0.504,0.307,0.28300000000000003,-0.685,0.302,0.0,0.0,1.02,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
2467,0.6,329,0.5,0.32,0.265,-0.679,0.277,0.0,0.0,1.33,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0
2468,0.7,329,0.514,0.35200000000000004,0.262,-0.685,0.273,0.0,0.0,1.17,1.46,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0
2469,0.8,329,0.519,0.35100000000000003,0.235,-0.685,0.219,0.0,0.0,1.48,1.38,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
2470,0.9,329,0.453,0.184,0.198,-0.62,0.157,0.0,0.0,1.74,0.14,0.56,1.08,0.93,0.08,0.0,0.0,0.19,0.0,0.0,0.05,0.65,1.1,0.0
2471,1.0,329,0.468,0.236,0.101,-0.5529999999999999,0.077,0.0,0.0,1.91,0.64,1.21,1.2,1.11,0.13,0.0,0.63,0.42,0.0,0.0,0.0,1.1,2.34,0.0
2472,1.1,329,0.475,0.224,0.019,-0.556,0.044,0.34,0.0,2.22,1.06,1.46,1.82,0.67,0.6,0.0,0.87,1.08,0.12,0.0,0.0,0.79,0.96,0.0
2473,1.2,329,0.504,0.18,-0.043,-0.518,-0.04,0.7,0.0,2.56,0.4,1.54,2.22,1.31,0.84,0.0,0.47,1.31,0.42,0.0,0.0,0.64,1.44,0.0
2474,1.3,329,0.469,0.17600000000000002,-0.061,-0.4920000000000001,-0.093,0.35,0.0,2.17,0.84,1.64,2.26,1.15,0.89,0.0,0.66,0.99,0.0,0.0,0.0,0.81,1.69,0.0
2475,1.4,329,0.453,0.173,-0.08199999999999999,-0.457,-0.158,0.75,0.05,2.5,0.4,1.55,2.4,1.27,0.8,0.01,1.07,1.06,0.12,0.11,0.0,0.93,1.43,0.16
2476,0.0,328,0.304,-0.041,-0.171,-0.293,-0.104,1.28,0.41,0.95,0.0,0.31,0.0,0.59,0.0,0.0,0.12,1.73,2.39,0.0,0.01,0.0,0.97,0.06
2477,0.07,328,0.294,-0.064,-0.208,-0.272,-0.117,1.09,0.41,0.77,0.0,0.37,0.0,0.79,0.26,0.0,0.0,1.76,2.63,0.0,0.0,0.0,0.55,0.36
2478,0.14,328,0.293,-0.066,-0.208,-0.272,-0.118,0.73,0.23,0.95,0.0,0.53,0.0,0.97,0.69,0.0,0.0,1.38,3.04,0.0,0.0,0.0,0.87,0.16
2479,0.211,328,0.28800000000000003,-0.07200000000000001,-0.209,-0.265,-0.119,0.81,0.13,0.86,0.0,0.59,0.0,0.57,0.58,0.0,0.0,1.48,3.13,0.0,0.0,0.0,0.0,0.19
2480,0.281,328,0.285,-0.068,-0.203,-0.264,-0.116,0.91,0.29,1.19,0.0,0.49,0.0,0.73,0.77,0.0,0.0,1.29,2.66,0.0,0.0,0.0,0.59,0.23
2481,0.35100000000000003,328,0.289,-0.055,-0.189,-0.272,-0.11,0.69,0.12,1.1,0.0,0.38,0.0,0.83,0.55,0.0,0.17,1.17,2.44,0.0,0.0,0.0,0.21,0.32
2482,0.421,328,0.29100000000000004,-0.043,-0.172,-0.28,-0.102,0.52,0.0,1.07,0.0,0.59,0.0,0.92,0.75,0.0,0.12,1.45,1.1,0.0,0.0,0.0,0.56,0.34
2483,0.491,328,0.285,-0.006,-0.125,-0.278,-0.086,0.47,0.0,1.12,0.0,1.08,0.01,0.94,0.87,0.0,0.0,0.88,0.0,0.0,0.0,0.34,0.26,0.4
2484,0.561,328,0.281,0.017,-0.093,-0.277,-0.073,0.63,0.04,1.07,0.0,1.42,0.65,1.28,1.32,0.0,0.0,0.89,0.0,0.21,0.0,1.13,0.32,0.29
2485,0.632,328,0.28600000000000003,0.017,-0.094,-0.28600000000000003,-0.07,0.31,0.0,0.96,0.0,1.33,0.45,1.57,1.44,0.0,0.0,0.91,0.0,0.4,0.0,1.11,0.0,0.25
2486,0.7020000000000001,328,0.284,0.012,-0.098,-0.28600000000000003,-0.07,0.14,0.0,0.86,0.0,1.25,0.0,1.61,1.6,0.1,0.0,0.87,0.0,0.51,0.0,1.19,0.57,0.2
2487,0.772,328,0.28,-0.003,-0.116,-0.28,-0.073,0.41,0.0,0.84,0.0,1.37,0.26,1.45,1.45,0.15,0.08,0.81,0.0,0.73,0.0,1.06,0.62,0.0
