,timestamp,face_id,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
4077,6.596,1,256,-0.313,0.3,0.29100000000000004,0.556,-0.08199999999999999,0.33,0.0,0.0,1.75,0.0,0.0,1.01,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.86,0.0
4078,6.667000000000001,1,256,-0.294,0.272,0.26,0.546,-0.091,0.45,0.0,0.24,1.92,0.0,0.0,1.3,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.64,0.0
4079,6.737,1,256,-0.278,0.303,0.28300000000000003,0.511,-0.1,0.45,0.0,0.0,2.23,0.0,0.0,1.22,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.53,0.0
4080,6.807,1,256,-0.265,0.358,0.34700000000000003,0.49200000000000005,-0.122,0.69,0.0,0.0,1.86,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
4081,6.877000000000001,1,256,-0.27399999999999997,0.33399999999999996,0.32899999999999996,0.505,-0.128,0.06,0.0,0.0,2.61,0.0,0.0,0.67,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.93,0.0
4082,6.947,1,256,-0.285,0.32299999999999995,0.305,0.515,-0.10099999999999999,0.15,0.0,0.0,2.36,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,7.018,1,256,-0.251,0.314,0.27399999999999997,0.46799999999999997,-0.075,0.19,0.0,0.28,1.61,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
4084,7.087999999999999,1,256,-0.244,0.297,0.27399999999999997,0.456,-0.09,0.0,0.0,0.0,1.57,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0
4085,7.1579999999999995,1,256,-0.24,0.29100000000000004,0.243,0.447,-0.064,0.32,0.0,0.2,0.95,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
4086,7.228,1,256,-0.251,0.266,0.223,0.45299999999999996,-0.039,0.0,0.0,0.2,1.14,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,7.297999999999999,1,256,-0.27699999999999997,0.22399999999999998,0.153,0.473,0.011000000000000001,0.58,0.0,0.0,0.76,0.0,0.0,0.77,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,7.367999999999999,1,256,-0.27699999999999997,0.213,0.13699999999999998,0.46799999999999997,0.026000000000000002,0.52,0.0,0.0,0.64,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,7.439,1,256,-0.27,0.233,0.177,0.46299999999999997,0.009000000000000001,0.49,0.0,0.06,1.13,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0
4094,7.5089999999999995,1,256,-0.248,0.247,0.19699999999999998,0.43799999999999994,-0.016,0.28,0.0,0.89,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0
4096,7.579,1,256,-0.249,0.244,0.215,0.441,-0.047,0.52,0.0,0.93,1.78,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
4098,7.649,1,256,-0.267,0.255,0.233,0.484,-0.062,0.59,0.0,0.27,1.16,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.69,0.0
4099,7.718999999999999,1,256,-0.23800000000000002,0.217,0.17,0.45299999999999996,-0.024,0.71,0.0,0.0,0.11,0.0,0.0,0.08,0.47,0.0,0.26,0.44,0.0,0.0,0.0,0.0,0.0,0.0
4100,7.789,1,256,-0.22899999999999998,0.24,0.174,0.44299999999999995,0.013999999999999999,0.77,0.0,0.0,0.52,0.0,0.0,0.0,1.26,0.08,0.14,0.89,0.0,0.0,0.0,0.24,0.0,0.0
4102,7.86,1,256,-0.231,0.239,0.17,0.444,0.04,0.62,0.0,0.0,0.92,0.0,0.0,0.0,1.14,0.0,0.34,1.57,0.0,0.0,0.49,0.69,0.0,0.0
4104,7.93,1,256,-0.243,0.278,0.185,0.45899999999999996,0.049,1.11,0.0,0.0,0.2,0.0,0.84,0.0,0.88,0.0,0.0,1.63,0.0,0.0,0.7,1.05,0.0,0.0
4105,8.0,0,256,-0.8540000000000001,-0.042,-0.203,1.012,0.098,0.83,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.14,0.71,0.95,0.71,0.12,0.0,0.02,1.79,0.11
4106,8.0,1,256,-0.20600000000000002,0.24600000000000002,0.154,0.39299999999999996,0.078,0.4,0.0,0.0,0.0,0.0,0.39,0.28,1.0,0.0,0.0,2.54,0.0,0.0,1.77,0.6,0.0,0.0
4107,8.07,0,256,-0.804,-0.04,-0.166,0.9359999999999999,0.077,1.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,2.02,0.0
4110,8.14,1,256,-0.114,-0.059000000000000004,-0.22699999999999998,0.271,0.062,0.83,0.0,0.0,0.59,0.0,1.88,0.0,0.52,0.74,0.48,0.0,0.0,0.0,0.38,1.53,0.0,0.0
4112,8.211,1,256,-0.102,-0.11900000000000001,-0.29100000000000004,0.244,0.083,0.69,0.17,0.0,0.87,0.0,1.71,0.05,0.72,0.19,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
4113,8.281,0,256,-0.846,0.203,0.231,1.021,-0.205,0.73,0.39,0.96,1.23,0.61,1.84,0.0,0.84,0.64,0.42,0.0,0.27,0.0,0.0,0.0,0.75,0.0
4114,8.281,1,256,-0.08199999999999999,-0.126,-0.29,0.20800000000000002,0.09,0.9,0.0,0.0,0.66,0.0,3.13,0.41,0.0,0.43,0.06,0.0,0.0,0.0,0.0,0.41,0.0,0.0
4116,8.351,1,256,-0.149,-0.012,-0.146,0.285,0.08800000000000001,0.33,0.0,0.54,0.17,0.0,0.14,0.6,0.0,0.0,1.13,0.14,0.57,0.04,0.0,0.0,0.62,0.0
4118,8.421,1,256,-0.245,0.094,-0.001,0.415,0.065,0.56,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0
4120,8.491,1,256,-0.242,0.121,0.05,0.42700000000000005,0.016,1.02,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4122,8.561,1,256,-0.259,0.156,0.092,0.45899999999999996,-0.002,1.11,0.0,0.0,1.9,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4124,8.632,1,256,-0.265,0.134,0.06,0.45799999999999996,0.018000000000000002,0.64,0.0,0.0,2.12,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
4126,8.702,1,256,-0.28600000000000003,0.126,0.055,0.486,0.026000000000000002,0.66,0.0,0.15,1.79,0.0,0.0,0.7,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
4128,8.842,1,256,-0.315,0.10300000000000001,0.011000000000000001,0.501,0.091,0.87,0.0,0.12,1.38,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4129,8.912,1,256,-0.308,0.107,-0.01,0.48100000000000004,0.115,1.1,0.0,0.12,0.97,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,8.982000000000001,1,256,-0.305,0.133,0.04,0.478,0.12300000000000001,0.94,0.0,0.0,0.99,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4131,9.052999999999999,1,256,-0.26899999999999996,0.12,0.02,0.423,0.157,0.62,0.0,0.47,0.63,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,9.123,1,256,-0.292,0.08,-0.027000000000000003,0.435,0.18100000000000002,0.89,0.0,0.57,0.53,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,9.263,1,256,-0.28800000000000003,0.0,-0.11900000000000001,0.42,0.196,1.07,0.41,0.66,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.28,0.0
4135,9.333,1,256,-0.304,0.023,-0.078,0.436,0.168,0.82,0.72,0.89,0.83,0.0,0.02,0.0,0.0,0.0,0.0,0.24,0.13,0.3,0.0,0.0,0.0,0.0
4137,9.474,1,256,-0.281,0.067,-0.028999999999999998,0.41100000000000003,0.13,0.44,0.0,1.26,0.61,0.0,0.64,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
4138,9.544,1,256,-0.302,0.154,0.08,0.439,0.048,1.28,0.56,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,9.684,1,256,-0.353,0.16899999999999998,0.095,0.509,0.008,0.41,0.0,0.0,0.25,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4141,9.754,1,256,-0.36,0.159,0.05,0.501,0.043,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.43,0.0
4142,9.825,1,256,-0.363,0.136,0.057999999999999996,0.522,-0.024,0.69,0.0,0.0,0.47,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0
4143,0.0,0,252,0.022000000000000002,0.155,0.145,0.026000000000000002,0.013999999999999999,0.4,0.0,0.58,0.0,0.83,1.3,0.0,0.73,0.15,0.0,0.44,0.05,0.0,0.23,0.7,1.62,0.43
4144,0.08,0,252,0.009000000000000001,0.115,0.091,0.047,0.018000000000000002,0.4,0.0,0.34,0.0,0.4,2.05,0.53,1.32,0.03,0.0,0.14,0.0,0.0,0.0,0.94,1.93,0.48
4145,0.16,0,252,-0.018000000000000002,0.142,0.122,0.09,0.025,0.0,0.0,0.28,0.0,0.74,2.08,0.3,1.41,0.12,0.0,0.03,0.07,0.0,0.0,0.92,1.52,0.1
4146,0.24,0,252,0.006999999999999999,0.187,0.179,0.052000000000000005,0.024,0.0,0.0,0.33,0.0,0.6,1.89,0.67,0.88,0.16,0.0,0.33,0.18,0.0,0.0,0.83,1.67,0.26
4147,0.32,0,252,0.013999999999999999,0.165,0.141,0.043,0.013999999999999999,0.0,0.0,0.81,0.0,0.73,1.96,0.67,0.44,0.35,0.0,0.02,0.45,0.11,0.18,0.0,1.39,0.21
4148,0.4,0,252,0.027999999999999997,0.142,0.109,0.026000000000000002,0.009000000000000001,0.0,0.0,0.01,0.0,0.45,2.21,0.71,0.55,0.18,0.0,0.0,0.47,0.65,0.14,0.0,0.35,0.22
4149,0.48,0,252,0.017,0.126,0.094,0.047,0.005,0.0,0.0,0.32,0.0,0.27,1.49,0.4,0.17,0.43,0.36,0.1,0.9,0.65,0.14,0.0,0.0,0.03
4150,0.56,0,252,-0.013999999999999999,0.153,0.132,0.096,0.006999999999999999,0.36,0.0,0.0,0.72,1.03,0.77,0.89,0.52,0.38,0.34,0.0,0.89,0.45,0.19,0.0,0.0,0.0
4152,0.64,1,252,0.10099999999999999,-0.09699999999999999,-0.192,-0.063,-0.027999999999999997,0.0,0.0,0.0,0.0,0.54,0.9,0.52,0.62,0.0,0.0,0.37,1.09,0.0,1.19,0.0,0.0,0.0
4154,0.72,1,252,0.10300000000000001,-0.085,-0.174,-0.066,-0.035,0.0,0.0,0.12,0.0,0.41,1.61,0.21,0.24,0.0,0.0,0.0,0.79,0.12,1.09,0.0,0.0,0.0
4156,0.8,1,252,0.14400000000000002,-0.057,-0.134,-0.126,-0.022000000000000002,0.0,0.0,0.7,0.0,0.62,1.8,0.14,0.34,0.0,0.0,0.03,1.16,0.0,0.88,0.0,0.0,0.0
4157,0.88,1,252,0.154,-0.034,-0.1,-0.14400000000000002,-0.003,0.25,0.0,1.28,0.0,0.63,1.05,0.0,0.0,0.0,0.0,0.16,0.65,0.0,0.58,0.0,0.0,0.0
4158,0.96,1,252,0.109,-0.023,-0.087,-0.084,0.026000000000000002,0.23,0.0,0.79,0.0,0.45,1.13,0.24,0.0,0.0,0.0,0.08,0.23,0.0,0.4,0.0,0.05,0.0
4159,1.04,1,252,0.045,-0.03,-0.095,-0.003,0.04,0.46,0.0,0.89,0.0,0.11,0.55,0.08,0.08,0.0,0.0,0.2,0.45,0.0,0.58,0.0,0.19,0.0
4160,1.12,1,252,0.044000000000000004,-0.018000000000000002,-0.077,-0.001,0.03,0.0,0.0,1.07,0.0,0.0,0.14,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0
4161,1.2,1,252,0.061,0.001,-0.05,-0.03,0.025,0.38,0.0,1.59,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0
4162,1.28,1,252,0.125,0.036000000000000004,-0.011000000000000001,-0.126,0.025,0.94,0.28,0.98,0.0,0.33,0.48,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.87,0.0,0.0,0.0
4163,1.36,1,252,0.22699999999999998,0.024,-0.026000000000000002,-0.272,0.018000000000000002,0.18,0.0,0.58,0.0,0.24,1.23,0.76,0.05,0.11,0.0,0.85,1.43,0.0,0.2,0.0,0.0,0.0
4164,0.0,0,246,-0.016,0.204,0.16699999999999998,0.057,0.1,0.34,0.3,0.59,0.0,0.35,0.47,0.25,0.89,0.97,0.77,0.0,0.0,0.49,0.0,0.76,0.23,0.0
4165,0.16,0,246,-0.023,0.203,0.16899999999999998,0.064,0.113,0.48,0.32,0.56,0.0,0.14,0.08,0.0,0.83,1.03,0.76,0.11,0.0,0.54,0.0,0.9,0.46,0.0
4166,0.32,0,246,-0.022000000000000002,0.19699999999999998,0.163,0.062,0.11599999999999999,0.48,0.32,0.54,0.0,0.23,0.38,0.0,0.84,1.07,0.56,0.07,0.0,0.59,0.0,0.95,0.64,0.0
4167,0.48,0,246,-0.03,0.19699999999999998,0.161,0.07200000000000001,0.121,0.02,0.44,0.5,0.0,0.25,0.0,0.0,0.9,0.91,0.55,0.0,0.0,0.59,0.0,0.74,0.14,0.0
4168,0.64,0,246,-0.03,0.19899999999999998,0.162,0.069,0.126,0.07,0.19,0.15,0.0,0.03,0.3,0.0,0.6,1.03,0.76,0.06,0.06,0.66,0.0,0.7,0.63,0.0
4169,0.8,0,246,-0.032,0.2,0.165,0.07,0.127,0.0,0.21,0.76,0.0,0.2,0.0,0.0,1.15,1.11,0.65,0.0,0.0,0.65,0.0,0.86,0.62,0.0
4170,0.96,0,246,-0.036000000000000004,0.19699999999999998,0.158,0.076,0.135,0.11,0.39,0.94,0.0,0.23,0.0,0.0,0.77,1.02,0.65,0.0,0.0,0.67,0.0,0.73,0.05,0.0
4171,1.12,0,246,-0.034,0.19899999999999998,0.161,0.07200000000000001,0.135,0.0,0.53,0.84,0.0,0.24,0.0,0.04,0.98,0.93,0.64,0.0,0.02,0.46,0.0,0.69,0.37,0.0
4172,1.28,0,246,-0.034,0.19899999999999998,0.161,0.07200000000000001,0.131,0.05,0.49,0.73,0.0,0.2,0.0,0.18,0.64,0.81,0.99,0.0,0.01,0.51,0.0,0.79,0.19,0.0
4173,1.44,0,246,-0.034,0.198,0.158,0.07,0.13,0.0,0.48,0.43,0.0,0.25,0.11,0.0,0.75,1.09,0.72,0.0,0.0,0.6,0.0,0.65,0.02,0.0
4174,1.6,0,246,-0.035,0.19699999999999998,0.159,0.069,0.129,0.03,0.4,0.44,0.0,0.19,0.0,0.0,0.83,0.9,0.94,0.0,0.11,0.71,0.0,0.76,0.63,0.0
4175,1.76,0,246,-0.036000000000000004,0.195,0.155,0.071,0.127,0.0,0.06,0.63,0.0,0.18,0.0,0.0,0.98,0.98,0.37,0.0,0.0,0.58,0.0,0.91,0.82,0.0
4176,1.92,0,246,-0.037000000000000005,0.195,0.155,0.075,0.125,0.07,0.28,0.48,0.0,0.1,0.0,0.0,0.73,0.87,0.46,0.0,0.0,0.61,0.0,0.82,0.5,0.0
4177,2.08,0,246,-0.037000000000000005,0.19399999999999998,0.154,0.07400000000000001,0.124,0.42,0.59,0.16,0.0,0.0,0.0,0.02,0.67,0.96,0.83,0.0,0.0,0.71,0.0,0.88,0.6,0.0
4178,2.24,0,246,-0.037000000000000005,0.191,0.15,0.075,0.12300000000000001,0.37,0.04,0.1,0.0,0.12,0.0,0.0,0.72,0.96,0.42,0.0,0.0,0.69,0.0,0.8,0.24,0.0
4179,2.4,0,246,-0.034,0.19399999999999998,0.153,0.07,0.11900000000000001,0.2,0.36,0.9,0.0,0.14,0.0,0.03,0.89,0.84,0.8,0.0,0.0,0.11,0.0,0.67,0.65,0.0
4180,2.56,0,246,-0.031,0.192,0.151,0.066,0.11800000000000001,0.32,0.27,1.03,0.0,0.05,0.0,0.0,0.91,0.79,0.8,0.0,0.0,0.29,0.0,0.86,0.2,0.0
4181,2.72,0,246,-0.031,0.19399999999999998,0.153,0.066,0.11800000000000001,0.09,0.2,0.84,0.0,0.0,0.0,0.02,0.94,0.82,0.72,0.0,0.01,0.43,0.0,0.85,0.38,0.0
4182,0.0,0,285,0.006,0.172,-0.11199999999999999,0.048,0.022000000000000002,0.63,0.0,0.67,0.07,2.05,3.35,2.19,0.97,0.0,1.29,1.11,0.89,2.37,0.55,1.01,1.63,0.0
4183,0.09,0,285,-0.046,0.321,-0.019,0.027999999999999997,0.001,1.02,0.0,0.69,0.41,2.17,3.11,2.35,1.89,0.0,0.59,1.22,1.3,3.11,0.0,1.28,1.86,1.31
4184,0.179,0,285,-0.053,0.29600000000000004,0.016,-0.027000000000000003,-0.003,1.86,0.0,0.45,0.0,1.59,2.31,0.64,2.16,0.0,0.0,1.71,2.32,2.54,0.0,1.6,3.37,0.53
4185,0.26899999999999996,0,285,-0.092,0.297,0.086,-0.023,-0.001,1.52,0.49,0.0,1.09,0.13,0.0,0.0,0.31,0.0,0.0,0.98,1.95,2.15,0.15,0.17,0.0,0.34
4186,0.358,0,285,0.045,0.251,-0.005,0.027999999999999997,0.008,1.6,0.26,0.0,0.02,0.21,0.0,0.12,0.2,0.0,0.0,1.22,2.22,1.28,0.17,0.0,1.41,0.3
4187,0.44799999999999995,0,285,-0.07,0.21,-0.069,0.092,-0.009000000000000001,1.2,0.0,0.06,0.15,0.61,0.04,0.52,0.51,0.0,0.0,1.24,2.24,0.61,0.0,0.0,1.69,0.0
4188,0.537,0,285,-0.083,0.23199999999999998,-0.071,0.10800000000000001,-0.024,1.17,0.0,0.45,0.0,1.39,1.35,1.12,1.07,0.0,0.0,1.28,1.72,0.81,0.0,0.27,1.52,1.54
4189,0.627,0,285,-0.071,0.165,-0.075,0.107,-0.026000000000000002,1.42,0.0,0.06,0.0,2.21,2.49,1.21,2.8,0.0,1.66,1.95,1.74,1.1,0.71,0.0,1.09,0.78
4190,0.716,0,285,-0.111,0.098,-0.09699999999999999,0.122,-0.022000000000000002,0.63,0.0,0.17,0.0,2.43,2.98,1.59,2.12,0.0,0.51,1.93,1.96,1.51,0.24,0.0,0.76,1.12
4191,0.8059999999999999,0,285,-0.077,0.085,-0.10300000000000001,0.114,-0.040999999999999995,0.61,0.0,0.44,0.0,2.65,3.33,1.37,2.25,0.5,0.0,1.82,2.32,0.94,0.65,0.0,0.58,0.78
4192,0.8959999999999999,0,285,-0.11,0.066,-0.11,0.124,-0.042,0.82,0.0,0.22,0.0,2.74,3.73,1.79,1.66,0.59,0.0,2.37,1.65,0.45,1.38,0.0,0.45,0.0
4193,0.985,0,285,-0.126,0.057999999999999996,-0.142,0.124,-0.034,0.35,0.0,0.28,0.0,2.89,3.57,1.46,1.8,0.27,0.27,2.99,2.48,0.75,1.6,0.0,0.0,0.92
4194,1.075,0,285,-0.184,0.053,-0.17,0.129,-0.02,0.73,0.0,0.41,0.0,2.82,4.73,1.93,1.31,0.36,0.4,3.99,2.26,0.0,2.03,0.12,0.76,1.14
4195,1.1640000000000001,0,285,-0.166,0.08800000000000001,-0.163,0.129,-0.017,0.9,0.0,0.09,0.0,2.95,4.42,1.44,1.98,0.55,0.34,3.59,2.79,0.49,2.12,0.0,0.0,1.32
4196,1.254,0,285,-0.159,0.057,-0.153,0.131,-0.013999999999999999,0.95,0.0,0.45,0.0,2.47,4.23,1.46,1.67,0.12,0.49,3.15,2.53,0.0,1.08,0.0,0.34,1.45
4197,1.3430000000000002,0,285,-0.11199999999999999,0.08800000000000001,-0.11699999999999999,0.131,-0.021,1.53,0.0,0.26,0.0,2.0,3.6,1.24,1.89,0.0,0.0,1.77,2.49,0.67,0.2,0.0,0.69,1.17
4198,1.433,0,285,-0.044000000000000004,0.151,-0.107,0.12,-0.023,0.99,0.0,0.32,0.0,1.55,2.53,1.22,1.66,0.0,0.0,1.3,2.42,1.81,0.43,0.0,0.0,1.11
4199,1.5219999999999998,0,285,-0.10300000000000001,0.121,-0.10800000000000001,0.10300000000000001,-0.031,0.92,0.0,0.75,0.0,1.33,1.96,1.23,1.51,0.0,0.0,1.44,1.74,1.53,0.38,0.0,0.11,0.91
4200,1.6119999999999999,0,285,-0.047,0.14,-0.098,0.073,-0.040999999999999995,0.97,0.0,0.42,0.0,1.5,1.78,1.03,1.48,0.0,0.0,1.37,2.03,1.55,0.94,0.0,0.33,0.73
4201,1.7009999999999998,0,285,-0.027999999999999997,0.174,-0.12300000000000001,0.064,-0.049,0.82,0.0,1.02,0.0,1.38,2.51,0.88,1.68,0.0,0.28,1.47,3.21,1.29,0.71,0.0,0.24,0.74
4202,1.791,0,285,-0.040999999999999995,0.14,-0.113,0.05,-0.055,1.07,0.0,1.01,0.0,1.49,2.51,0.86,1.88,0.0,0.66,1.61,2.99,2.0,0.74,0.0,0.0,0.42
4203,1.881,0,285,0.039,0.153,-0.11199999999999999,0.045,-0.044000000000000004,0.78,0.0,1.09,0.0,1.47,2.09,1.21,1.7,0.0,0.45,1.55,2.31,0.81,0.46,0.0,0.4,0.26
4204,1.97,0,285,0.025,0.15,-0.146,0.017,-0.057999999999999996,1.01,0.0,1.01,0.0,1.74,1.94,1.42,1.15,0.0,0.0,2.2,1.12,0.98,0.85,0.8,0.0,0.04
4205,2.06,0,285,0.033,0.075,-0.146,0.021,-0.069,1.05,0.0,1.5,0.0,1.47,2.26,0.96,1.34,0.0,0.0,2.12,1.66,0.97,0.92,0.08,0.37,0.0
4206,2.149,0,285,0.033,0.1,-0.158,0.017,-0.068,0.66,0.0,0.61,0.0,1.44,2.37,0.69,1.3,0.0,0.72,1.79,2.87,0.71,1.31,0.0,0.62,0.0
4207,2.239,0,285,0.006,0.159,-0.147,0.023,-0.057,1.0,0.0,0.98,0.0,1.29,2.16,0.65,1.0,0.0,0.0,1.81,2.73,1.0,0.69,0.0,1.12,0.0
4208,2.3280000000000003,0,285,0.003,0.172,-0.142,0.026000000000000002,-0.053,1.05,0.0,0.91,0.0,1.43,2.36,0.34,1.22,0.0,0.0,1.75,2.7,0.38,1.05,0.0,2.15,0.11
4209,2.418,0,285,0.004,0.177,-0.147,0.032,-0.042,0.86,0.0,1.17,0.0,1.18,2.02,0.17,1.38,0.0,0.0,2.43,2.13,1.38,1.38,0.0,0.37,0.02
4210,2.5069999999999997,0,285,0.002,0.18899999999999997,-0.158,0.043,-0.034,1.05,0.0,0.95,0.06,1.29,1.45,0.41,0.76,0.0,0.05,2.37,2.28,0.45,1.36,0.02,2.29,0.11
4211,2.597,0,285,0.033,0.168,-0.17600000000000002,0.049,-0.032,1.14,0.0,1.22,0.02,1.34,2.07,0.44,0.77,0.0,0.24,2.25,2.96,0.42,1.24,0.0,1.44,0.0
4212,2.687,0,285,0.038,0.159,-0.18600000000000003,0.053,-0.033,1.2,0.0,1.39,0.0,1.23,2.35,0.63,0.61,0.0,0.0,2.08,2.97,0.0,1.99,0.0,2.66,0.14
4213,2.7760000000000002,0,285,0.017,0.122,-0.20600000000000002,0.055999999999999994,-0.038,0.97,0.0,1.11,0.0,1.15,2.11,0.64,0.63,0.0,0.22,2.25,3.66,1.28,1.15,0.0,0.14,0.0
4214,2.866,0,285,-0.0,0.145,-0.19,0.062,-0.033,1.16,0.0,1.07,0.13,1.07,2.05,0.54,1.06,0.0,0.45,2.21,2.58,1.7,1.23,0.0,0.0,0.06
4215,2.955,0,285,-0.001,0.154,-0.19899999999999998,0.057999999999999996,-0.031,1.41,0.0,1.18,0.0,1.14,2.23,0.57,0.93,0.0,0.62,2.28,3.15,0.88,0.9,0.0,0.0,0.0
4216,3.045,0,285,0.027000000000000003,0.14,-0.203,0.057999999999999996,-0.034,1.38,0.0,1.37,0.0,1.02,2.12,0.62,0.95,0.0,0.0,2.41,3.3,1.4,1.5,0.0,0.0,0.0
4217,3.134,0,285,0.028999999999999998,0.139,-0.20800000000000002,0.061,-0.034,1.6,0.0,1.3,0.21,0.99,1.54,0.49,1.29,0.0,0.0,2.21,3.01,0.21,1.51,0.0,0.36,0.0
4218,3.2239999999999998,0,285,0.006999999999999999,0.14800000000000002,-0.201,0.059000000000000004,-0.037000000000000005,1.67,0.0,1.33,0.13,1.01,2.53,0.84,1.54,0.0,0.0,2.19,2.93,1.27,1.28,0.0,0.77,0.0
4219,3.313,0,285,-0.001,0.133,-0.20199999999999999,0.065,-0.039,1.44,0.0,1.23,0.14,0.97,1.79,0.97,1.64,0.0,0.0,2.91,3.16,0.06,1.81,0.0,0.0,0.0
4220,3.403,0,285,0.028999999999999998,0.131,-0.20199999999999999,0.065,-0.044000000000000004,1.66,0.0,1.12,0.29,0.91,1.94,0.62,1.18,0.0,0.31,2.16,2.3,0.0,2.2,0.0,1.8,0.0
4221,3.4930000000000003,0,285,-0.003,0.16899999999999998,-0.2,0.062,-0.043,1.39,0.0,0.9,0.53,0.88,1.77,1.05,0.87,0.0,0.0,2.28,2.51,0.0,1.56,0.0,0.99,0.0
4222,3.582,0,285,0.039,0.129,-0.20600000000000002,0.052000000000000005,-0.038,1.51,0.0,0.53,0.55,0.8,1.89,0.43,1.28,0.0,0.37,2.05,2.79,0.27,1.63,0.06,0.13,0.0
4223,3.6719999999999997,0,285,0.02,0.157,-0.191,0.059000000000000004,-0.040999999999999995,1.85,0.0,0.81,0.54,0.77,2.33,0.5,0.99,0.0,0.32,2.04,2.7,0.71,1.13,0.12,1.3,0.0
4224,3.761,0,285,0.012,0.16699999999999998,-0.175,0.052000000000000005,-0.048,1.59,0.0,0.43,0.11,0.9,1.65,0.71,0.59,0.0,0.55,1.87,2.95,0.77,1.26,0.0,0.64,0.0
4225,3.8510000000000004,0,285,0.019,0.168,-0.18899999999999997,0.055,-0.047,1.34,0.0,0.53,0.01,0.94,1.31,0.6,1.07,0.0,0.19,2.17,2.4,0.61,0.72,0.0,0.75,0.0
4226,3.94,0,285,0.027999999999999997,0.166,-0.18899999999999997,0.057,-0.051,1.63,0.0,0.75,0.0,1.02,1.8,1.0,0.94,0.0,0.01,2.31,2.73,0.59,1.59,0.0,0.0,0.0
